domain_id,hierarchy
2br9A00,1.20.190.20.1
3ubwA00,1.20.190.20.1
2npmB00,1.20.190.20.1
4zq0D00,1.20.190.20.1
5by9C00,1.20.190.20.1
5b1aA00,1.20.210.10.1
5b1aN00,1.20.210.10.1
5b1bA00,1.20.210.10.1
5b1bN00,1.20.210.10.1
5b3sA00,1.20.210.10.1
5b3sN00,1.20.210.10.1
1v54A00,1.20.210.10.1
1v54N00,1.20.210.10.1
2dyrA00,1.20.210.10.1
2dyrN00,1.20.210.10.1
3ag2A00,1.20.210.10.1
3ag2N00,1.20.210.10.1
3ag3A00,1.20.210.10.1
3ag3N00,1.20.210.10.1
1v55A00,1.20.210.10.1
1v55N00,1.20.210.10.1
2eijA00,1.20.210.10.1
2eijN00,1.20.210.10.1
3wg7A00,1.20.210.10.1
3wg7N00,1.20.210.10.1
2y69A00,1.20.210.10.1
3abmA00,1.20.210.10.1
3abmN00,1.20.210.10.1
3abkA00,1.20.210.10.1
3abkN00,1.20.210.10.1
3x2qA00,1.20.210.10.1
3x2qN00,1.20.210.10.1
5iy5A00,1.20.210.10.1
5iy5N00,1.20.210.10.1
3ag4A00,1.20.210.10.1
3ag4N00,1.20.210.10.1
2eikA00,1.20.210.10.1
2eikN00,1.20.210.10.1
2eilA00,1.20.210.10.1
2eilN00,1.20.210.10.1
3ablA00,1.20.210.10.1
3ablN00,1.20.210.10.1
2dysA00,1.20.210.10.1
2dysN00,1.20.210.10.1
3ag1A00,1.20.210.10.1
3ag1N00,1.20.210.10.1
3asoA00,1.20.210.10.1
3asoN00,1.20.210.10.1
2zxwA00,1.20.210.10.1
2zxwN00,1.20.210.10.1
2eimA00,1.20.210.10.1
2eimN00,1.20.210.10.1
2einA00,1.20.210.10.1
2einN00,1.20.210.10.1
3asnA00,1.20.210.10.1
3asnN00,1.20.210.10.1
2gsmC00,1.20.210.10.1
3omiC00,1.20.210.10.1
3omaC00,1.20.210.10.1
1m57A00,1.20.210.10.1
2yevA01,1.20.210.10.1
1fftA00,1.20.210.10.1
3cx5C00,1.20.810.10.1
1ezvC00,1.20.810.10.1
2qjyA00,1.20.810.10.1
2qjpA00,1.20.810.10.1
1pp9P00,1.20.810.10.1
2yiuA00,1.20.810.10.1
2kr9A00,1.20.900.10.4
2rgnB01,1.20.900.10.4
1txdA01,1.20.900.10.7
3p6aA01,1.20.900.10.7
2ri7A02,1.20.920.10.8
1n72A00,1.20.920.10.8
1b91A00,1.20.920.10.8
2mgxA00,1.20.940.10.2
2yruA01,1.20.940.10.2
3t92A00,1.20.1020.10.1
3io2A00,1.20.1020.10.1
5hp0A00,1.20.1020.10.1
2ei4A00,1.20.1070.10.2
4fbzA00,1.20.1070.10.2
1uazA00,1.20.1070.10.2
4l35A00,1.20.1070.10.2
4knfC00,1.20.1070.10.16
2l6xA00,1.20.1070.10.16
3oduB01,1.20.1070.10.17
2lnlA00,1.20.1070.10.17
3d9sA00,1.20.1080.10.4
5c5xA00,1.20.1080.10.4
4nefA00,1.20.1080.10.4
4oj2X00,1.20.1080.10.4
2b6oA00,1.20.1080.10.4
1ymgA00,1.20.1080.10.4
1z98A00,1.20.1080.10.8
3cn5A00,1.20.1080.10.8
3cllA00,1.20.1080.10.8
3cn6A00,1.20.1080.10.8
4ia4C00,1.20.1080.10.8
1j4nA00,1.20.1080.10.8
4cskA00,1.20.1080.10.8
1h6iA00,1.20.1080.10.8
3w5sA02,1.20.1090.10.2
3hl0A02,1.20.1090.10.2
3hl0B02,1.20.1090.10.2
3jzdA02,1.20.1090.10.2
3jzdB02,1.20.1090.10.2
3jzdC02,1.20.1090.10.2
3jzdD02,1.20.1090.10.2
1kq3A02,1.20.1090.10.4
3uhjE02,1.20.1090.10.4
3uhjH02,1.20.1090.10.4
3uhjD02,1.20.1090.10.4
1ta9A02,1.20.1090.10.4
1jb0B00,1.20.1130.10.1
5l8rB00,1.20.1130.10.1
4xk8B00,1.20.1130.10.1
4y28B00,1.20.1130.10.1
4rkuB00,1.20.1130.10.1
2wscB00,1.20.1130.10.1
2o01B00,1.20.1130.10.1
4kt0B00,1.20.1130.10.1
5l8rA00,1.20.1130.10.1
4xk8A00,1.20.1130.10.1
4y28A00,1.20.1130.10.1
4kt0A00,1.20.1130.10.1
2qc7A02,1.20.1150.12.2
1g7dA00,1.20.1150.12.2
4phqC00,1.20.1170.10.1
1qoyA00,1.20.1170.10.1
2wcdA00,1.20.1170.10.1
1jb0L00,1.20.1240.10.1
4l6v800,1.20.1240.10.1
5l8rL00,1.20.1240.10.1
4y28L00,1.20.1240.10.1
4rkuL00,1.20.1240.10.1
4xk8L00,1.20.1240.10.1
2wscL00,1.20.1240.10.1
1lk3A00,1.20.1250.10.3
2ilkA00,1.20.1250.10.3
1vlkA00,1.20.1250.10.3
1y6nL00,1.20.1250.10.3
4x51B00,1.20.1250.10.3
4y08A00,1.20.1260.10.2
2cihA00,1.20.1260.10.2
2cn7A00,1.20.1260.10.2
2ceiA00,1.20.1260.10.2
5jklG00,1.20.1260.10.2
3ajpA00,1.20.1260.10.2
2cluA00,1.20.1260.10.2
5jklA00,1.20.1260.10.2
4dyxA00,1.20.1260.10.2
4dyyA00,1.20.1260.10.2
4dz0A00,1.20.1260.10.2
2z6mA00,1.20.1260.10.2
3es3A00,1.20.1260.10.2
3hx2K00,1.20.1260.10.2
4zttE00,1.20.1260.10.10
4xgsA00,1.20.1260.10.10
4cmyA00,1.20.1260.10.10
3kwoA00,1.20.1260.10.35
3kwoD00,1.20.1260.10.35
3kwoB00,1.20.1260.10.35
3kwoC00,1.20.1260.10.35
4eveA00,1.20.1260.10.35
3t9jA00,1.20.1260.10.35
1ji4A00,1.20.1260.10.35
4atmA00,1.20.1270.60.3
4a3aA00,1.20.1270.60.3
4avmA00,1.20.1270.60.3
4icgD00,1.20.1280.40.1
4icgC00,1.20.1280.40.1
2mw2A00,1.20.1280.40.1
2k5sA00,1.20.1280.40.1
2jqtA00,1.20.1280.40.1
3tl8F00,1.20.1280.220.1
2lf6A00,1.20.1280.220.1
2lf3A00,1.20.1280.220.1
2y8dA01,1.20.1310.20.1
2wauB01,1.20.1310.20.1
3ajfD00,1.20.1440.190.1
3ajfA00,1.20.1440.190.1
3ajfB00,1.20.1440.190.1
4phzB00,1.20.1450.10.1
3rfrB00,1.20.1450.10.1
3chxB00,1.20.1450.10.1
1yewB00,1.20.1450.10.1
3h90A01,1.20.1510.10.1
2qfiA01,1.20.1510.10.1
3r9vA00,1.20.1710.10.3
4d3eD00,1.20.1710.10.3
2ym9C00,1.20.1710.10.3
2j0oA00,1.20.1710.10.4
2p7nA00,1.20.1710.10.4
4uafB00,1.25.10.10.1
5cttA00,1.25.10.10.1
2c1mA00,1.25.10.10.1
4wv6A00,1.25.10.10.1
4e4vA00,1.25.10.10.1
1ee4A00,1.25.10.10.1
1bk5A00,1.25.10.10.1
4xzrB00,1.25.10.10.1
2c1tA00,1.25.10.10.1
1bk6A00,1.25.10.10.1
4bqkA00,1.25.10.10.1
2jdqA00,1.25.10.10.1
4uaeA00,1.25.10.10.1
4uadA00,1.25.10.10.1
3wyfC02,1.25.10.10.12
1w9cA00,1.25.10.10.12
5aeiB00,1.25.10.10.19
4v3oA00,1.25.10.10.19
4v3rA00,1.25.10.10.19
4v3qA00,1.25.10.10.19
4plrA00,1.25.10.10.19
4plqA00,1.25.10.10.19
4plsA00,1.25.10.10.19
4hxtA00,1.25.10.10.19
4rzpA00,1.25.10.10.19
4d4eA00,1.25.10.10.47
4d49A00,1.25.10.10.47
4db6A00,1.25.10.10.47
4db9A00,1.25.10.10.47
4db8A00,1.25.10.10.47
1b3uA00,1.25.10.10.53
4i5lA00,1.25.10.10.53
3fgaA01,1.25.10.10.53
4i5nA00,1.25.10.10.53
4i5nD00,1.25.10.10.53
2nymA00,1.25.10.10.53
2nymD00,1.25.10.10.53
2nylA00,1.25.10.10.53
2nylD00,1.25.10.10.53
2vglA00,1.25.10.10.64
4uqiA00,1.25.10.10.64
1gw5A00,1.25.10.10.64
4p6zG00,1.25.10.10.68
1w63A00,1.25.10.10.68
2p8qA00,1.25.10.10.71
1uklA00,1.25.10.10.71
4jw2A00,1.25.10.110.2
4jw3C00,1.25.10.110.2
3wxxE00,1.25.40.10.32
3wxxG00,1.25.40.10.32
3wxxA00,1.25.40.10.32
3wxxC00,1.25.40.10.32
2vgxB00,1.25.40.10.32
1na0A00,1.25.40.10.34
5fzsA00,1.25.40.10.34
3gz1A00,1.25.40.10.39
3ks2A00,1.25.40.10.39
1pc2A00,1.25.40.10.63
1iygA00,1.25.40.10.63
3iegA00,1.25.40.10.141
3iegB00,1.25.40.10.141
2y4tB01,1.25.40.10.141
2y4uA01,1.25.40.10.141
4duiA00,1.25.40.20.3
5eibE00,1.25.40.20.3
4lnuD00,1.25.40.20.3
4j7wA00,1.25.40.20.3
4j8yA00,1.25.40.20.3
1mj0A00,1.25.40.20.3
5enqD00,1.25.40.20.3
2y1lE00,1.25.40.20.3
2bkgA00,1.25.40.20.3
3zu7B00,1.25.40.20.3
2bkkD00,1.25.40.20.3
2jabC00,1.25.40.20.3
4lszF00,1.25.40.20.3
5aaoE00,1.25.40.20.3
4f6rD00,1.25.40.20.3
3hg0D00,1.25.40.20.3
3nocD00,1.25.40.20.3
2xzdH00,1.25.40.20.3
2y0bH00,1.25.40.20.3
2xztH00,1.25.40.20.3
2p2cP00,1.25.40.20.3
3zuvB00,1.25.40.20.3
3nogD00,1.25.40.20.3
2v4hD00,1.25.40.20.3
3twqA00,1.25.40.20.4
4k5cB00,1.25.40.20.4
2f37B00,1.25.40.20.29
4dx1B00,1.25.40.20.29
4n5qA00,1.25.40.20.29
2etbA00,1.25.40.20.29
3j5pA01,1.25.40.20.29
5lp0A00,1.25.40.90.1
1eyhA00,1.25.40.90.1
1eduA00,1.25.40.90.1
1inzA00,1.25.40.90.1
1xgwA00,1.25.40.90.1
2qy7A00,1.25.40.90.1
3onkA00,1.25.40.90.1
4nacA00,1.25.40.90.9
4q94A00,1.25.40.90.9
4fu3A00,1.25.40.90.9
4fu3B00,1.25.40.90.9
4fldA00,1.25.40.90.9
4jxtA00,1.25.40.90.9
2h6fA00,1.25.40.120.1
3e33A00,1.25.40.120.1
3kslA00,1.25.40.120.1
1n95A00,1.25.40.120.1
4l9pA00,1.25.40.120.1
4b89A00,1.25.40.180.1
5anrA00,1.25.40.180.1
2hm8A00,1.25.40.180.8
2zu6B02,1.25.40.180.8
2zu6E02,1.25.40.180.8
2grrB00,1.25.40.200.1
3uipC00,1.25.40.200.1
5d2mF00,1.25.40.200.1
2io2C00,1.25.40.200.1
1kpsB00,1.25.40.200.1
3cghA00,1.25.40.390.15
4pucA00,1.25.40.390.15
4pucB00,1.25.40.390.15
3gzsA00,1.25.40.390.15
3gzsB00,1.25.40.390.15
2awiF02,1.25.40.400.1
2awiA02,1.25.40.400.1
2awiB02,1.25.40.400.1
2awiC02,1.25.40.400.1
2awiD02,1.25.40.400.1
2awiE02,1.25.40.400.1
2awiG02,1.25.40.400.1
2awiH02,1.25.40.400.1
2awiI02,1.25.40.400.1
2awiJ02,1.25.40.400.1
2awiK02,1.25.40.400.1
2awiL02,1.25.40.400.1
2axuD02,1.25.40.400.1
2axuH02,1.25.40.400.1
2axuL02,1.25.40.400.1
2axuJ02,1.25.40.400.1
2axuB02,1.25.40.400.1
2axuC02,1.25.40.400.1
2axuI02,1.25.40.400.1
2axuE02,1.25.40.400.1
2axuK02,1.25.40.400.1
2axuA02,1.25.40.400.1
2axuF02,1.25.40.400.1
2axuG02,1.25.40.400.1
2axzB02,1.25.40.400.1
2axzD02,1.25.40.400.1
2axvA02,1.25.40.400.1
2axzA02,1.25.40.400.1
4kt6B00,1.25.40.520.1
3qb2C00,1.25.40.520.1
3qb2B00,1.25.40.520.1
3pntB00,1.25.40.520.1
3pntD00,1.25.40.520.1
3qb2D00,1.25.40.520.1
3qb2A00,1.25.40.520.1
1bx7A00,2.10.22.10.1
1ejaB00,2.10.22.10.1
3bg4D00,2.10.22.10.1
4d0eA03,2.10.25.10.12
4d90A01,2.10.25.10.12
2i9aB01,2.10.25.10.17
3laqB01,2.10.25.10.17
1nqlB00,2.10.25.10.41
1p9jA00,2.10.25.10.41
1gk5A00,2.10.25.10.41
1egfA00,2.10.25.10.41
3u7uK00,2.10.25.10.54
1haeA00,2.10.25.10.54
2p3fN00,2.10.25.10.71
1couA00,2.10.25.10.71
1lmjA00,2.10.25.10.86
1z6cA00,2.10.25.10.86
1sg1X01,2.10.50.10.20
3bukC01,2.10.50.10.20
3ij2X01,2.10.50.10.20
4lftB00,2.10.60.10.7
4lftA00,2.10.60.10.7
4aeaA00,2.10.60.10.7
1txaA00,2.10.60.10.7
1hc9A00,2.10.60.10.7
1hc9B00,2.10.60.10.7
2abxA00,2.10.60.10.7
1ntnA00,2.10.60.10.7
1w6bA00,2.10.60.10.7
1kbaA00,2.10.60.10.7
1lsiA00,2.10.60.10.7
1tfsA00,2.10.60.10.26
1drsA00,2.10.60.10.26
4ynxB00,2.10.70.10.27
2lojA01,2.10.70.10.27
2jraA01,2.10.70.10.27
2ehfA00,2.10.70.10.59
2yraA00,2.10.70.10.59
2askA00,2.10.90.10.1
2gh0C00,2.10.90.10.1
2gyzA00,2.10.90.10.1
1agqB00,2.10.90.10.1
3k2zA02,2.10.109.10.1
1jheA00,2.10.109.10.1
4nv4A00,2.10.109.10.3
4me8A00,2.10.109.10.3
4hi8B00,2.10.110.10.1
3ixeB00,2.10.110.10.1
1g47A00,2.10.110.10.1
2mbvA00,2.10.110.10.3
2l6yB00,2.10.110.10.3
1wigA00,2.10.110.10.12
1v6gA00,2.10.110.10.12
1wyhA00,2.10.110.10.13
2d8xA00,2.10.110.10.13
2d8zA00,2.10.110.10.13
2cuqA00,2.10.110.10.13
2curA00,2.10.110.10.13
2dloA00,2.10.110.10.13
1x63A00,2.10.110.10.13
1x4lA00,2.10.110.10.14
1x68A00,2.10.110.10.14
2egqA00,2.10.110.10.14
2cupA01,2.10.110.10.14
2eheA00,2.10.110.10.14
1x61A00,2.10.110.10.15
1x3hA00,2.10.110.10.15
2dj7A00,2.10.110.10.15
1b8tA01,2.10.110.10.19
1ctlA00,2.10.110.10.19
1j2oA00,2.10.110.10.28
1m3vA00,2.10.110.10.28
2lxdA00,2.10.110.10.28
4gy7A03,2.10.150.10.1
4h9mA03,2.10.150.10.1
3la4A03,2.10.150.10.1
4goaA03,2.10.150.10.1
4g7eB03,2.10.150.10.1
4g7eA03,2.10.150.10.1
4z42B00,2.10.150.10.1
3qgaA02,2.10.150.10.1
1e9yA01,2.10.150.10.1
4ac7B00,2.10.150.10.2
4ep8B00,2.10.150.10.2
4bspA00,2.10.220.10.3
4kt1E00,2.10.220.10.3
2f6eA00,2.10.270.10.1
4nbzA00,2.10.270.10.1
2qj6A01,2.10.270.10.1
2jneA00,2.10.290.10.1
2jrpA01,2.10.290.10.1
3f5rA00,2.30.29.30.13
4khbB01,2.30.29.30.13
1x05A00,2.30.29.30.15
1x1gA00,2.30.29.30.15
1k5dB00,2.30.29.30.18
1xkeA00,2.30.29.30.18
3dxeA00,2.30.29.30.43
2yszA01,2.30.29.30.43
2lkoA00,2.30.29.30.45
2ys3A00,2.30.29.30.45
1wjmA00,2.30.29.30.50
1droA00,2.30.29.30.50
1oy2A00,2.30.29.30.102
1n3hA00,2.30.29.30.102
3ksyA03,2.30.29.30.109
1pmsA00,2.30.29.30.109
1v5uA00,2.30.29.30.117
1wgqA00,2.30.29.30.117
2d9yA00,2.30.29.30.118
2yryA00,2.30.29.30.118
1mkeA00,2.30.29.30.145
2ifsA00,2.30.29.30.145
3dcxA00,2.30.29.50.1
3hsaA00,2.30.29.50.1
3hsaB00,2.30.29.50.1
1m1gB03,2.30.30.30.11
2mi6A00,2.30.30.30.11
2moxA02,2.30.30.40.1
2eczA00,2.30.30.40.1
4hvwA00,2.30.30.40.4
4rtzA00,2.30.30.40.4
4omoA00,2.30.30.40.4
4hvuA00,2.30.30.40.4
4rtxA00,2.30.30.40.4
4rtwA00,2.30.30.40.4
4rtvA00,2.30.30.40.4
4omlA00,2.30.30.40.4
4ommA00,2.30.30.40.4
5i11A00,2.30.30.40.4
4ompA00,2.30.30.40.4
4y92A00,2.30.30.40.4
5ecaA00,2.30.30.40.4
1fmkA01,2.30.30.40.4
4hxjA00,2.30.30.40.4
2ptkA01,2.30.30.40.4
3ua7A00,2.30.30.40.4
1m27C00,2.30.30.40.4
4d8dC00,2.30.30.40.4
1g83A01,2.30.30.40.4
4le9A00,2.30.30.40.4
3cqtA00,2.30.30.40.4
2lp5A00,2.30.30.40.4
1efnA00,2.30.30.40.4
1nloC00,2.30.30.40.4
1prlC00,2.30.30.40.4
1hsqA00,2.30.30.40.9
2eqiA00,2.30.30.40.9
3ulrB00,2.30.30.40.25
2d1xC00,2.30.30.40.25
1x69A00,2.30.30.40.25
2kbtA00,2.30.30.40.25
2dm1A00,2.30.30.40.25
4iioA00,2.30.30.40.31
1j3tA00,2.30.30.40.31
1uj0A00,2.30.30.40.44
2l0aA00,2.30.30.40.44
1i07A00,2.30.30.40.47
2rolA00,2.30.30.40.47
2k2mA00,2.30.30.40.47
1wxbA00,2.30.30.40.47
1tucA00,2.30.30.40.50
2kxdA00,2.30.30.40.50
2jmcA00,2.30.30.40.50
4z8aA00,2.30.30.40.59
2csiA00,2.30.30.40.59
2dx1A01,2.30.30.40.62
2ysqA00,2.30.30.40.62
2pz1A01,2.30.30.40.67
3nmzD00,2.30.30.40.67
2rn8A00,2.30.30.40.91
1awjA00,2.30.30.40.91
2dilA00,2.30.30.40.102
2ct4A00,2.30.30.40.102
2dl5A00,2.30.30.40.102
2djqA00,2.30.30.40.103
2yuoA00,2.30.30.40.103
2dlpA00,2.30.30.40.103
2dl4A00,2.30.30.40.104
1uhfA00,2.30.30.40.104
1ue9A00,2.30.30.40.104
2d8hA00,2.30.30.40.104
2dmoA00,2.30.30.40.105
2dl7A00,2.30.30.40.105
2ed0A00,2.30.30.40.105
2egaA00,2.30.30.40.110
2dnuA00,2.30.30.40.110
2egcA00,2.30.30.40.110
2ekhA00,2.30.30.40.110
1ujyA00,2.30.30.40.117
2cubA00,2.30.30.40.117
2yunA00,2.30.30.40.122
1x2qA00,2.30.30.40.122
1uffA00,2.30.30.40.122
3bduA00,2.30.30.100.22
2rb6B00,2.30.30.100.22
4c92C00,2.30.30.100.26
4m7dC00,2.30.30.100.26
4m75J00,2.30.30.100.26
4emgA00,2.30.30.100.26
4emgB00,2.30.30.100.26
4emgC00,2.30.30.100.26
4emgD00,2.30.30.100.26
4emgE00,2.30.30.100.26
4emgF00,2.30.30.100.26
4emgG00,2.30.30.100.26
4emgH00,2.30.30.100.26
4emgI00,2.30.30.100.26
4emgJ00,2.30.30.100.26
4emgK00,2.30.30.100.26
4emgL00,2.30.30.100.26
4emgM00,2.30.30.100.26
4emgN00,2.30.30.100.26
2fb7A00,2.30.30.100.53
2vxeA00,2.30.30.100.53
2xdpA01,2.30.30.140.13
2qqsA01,2.30.30.140.13
5d6wA01,2.30.30.140.13
2gfaB01,2.30.30.140.13
4uc4A01,2.30.30.140.13
1oyxB03,2.30.30.140.27
1oyxC03,2.30.30.140.27
1oz3A03,2.30.30.140.27
1oz3B03,2.30.30.140.27
2rhyA03,2.30.30.140.27
2ri3A03,2.30.30.140.27
2ri2A03,2.30.30.140.27
1wjsA00,2.30.30.140.27
2e5qA00,2.30.30.140.38
2eqjA00,2.30.30.140.38
2lrqA00,2.30.30.140.57
2efiA00,2.30.30.140.57
1lplA00,2.30.30.190.2
1whgA01,2.30.30.190.2
2cp5A01,2.30.30.190.4
2cp7A00,2.30.30.190.4
2coyA01,2.30.30.190.4
2z0wA00,2.30.30.190.5
1whhA01,2.30.30.190.5
2cowA01,2.30.30.190.5
1whkA00,2.30.30.190.5
2cp0A00,2.30.30.190.5
1whjA00,2.30.30.190.5
2cp2A00,2.30.30.190.5
1whlA00,2.30.30.190.7
1ixdA00,2.30.30.190.7
2zuoA03,2.30.30.550.2
1y7xA01,2.30.30.550.2
3gnfB02,2.30.30.560.2
2zuoA02,2.30.30.560.2
3gf5A01,2.30.30.570.1
2zuoA01,2.30.30.570.1
2lt4A00,2.30.30.840.6
2lt1A00,2.30.30.840.6
4n6xA00,2.30.42.10.6
1g9oA00,2.30.42.10.6
2ozfA00,2.30.42.10.6
2he4A00,2.30.42.10.6
2d90A00,2.30.42.10.6
1gq5A00,2.30.42.10.6
3r69B00,2.30.42.10.6
2v90A00,2.30.42.10.6
4xhvA00,2.30.42.10.7
3eggC01,2.30.42.10.7
3hvqC01,2.30.42.10.7
2g5mB01,2.30.42.10.7
2fn5A00,2.30.42.10.7
3khfA00,2.30.42.10.8
2w7rA00,2.30.42.10.8
3ps4A00,2.30.42.10.8
1wf7A01,2.30.42.10.9
2pktA00,2.30.42.10.9
4q2oA00,2.30.42.10.9
2eegA00,2.30.42.10.9
2pa1A00,2.30.42.10.9
3pdvA00,2.30.42.10.9
1vb7A00,2.30.42.10.9
1v5lA00,2.30.42.10.9
1tp5A00,2.30.42.10.17
5heyA00,2.30.42.10.17
5hfbA00,2.30.42.10.17
5hfdA00,2.30.42.10.17
1be9A00,2.30.42.10.17
1um7A00,2.30.42.10.17
2jinA00,2.30.42.10.18
2enoA00,2.30.42.10.18
5hj1A00,2.30.42.10.24
2i4sA00,2.30.42.10.24
2i4sB00,2.30.42.10.24
2qg1A00,2.30.42.10.26
4wyuA01,2.30.42.10.26
2opgA00,2.30.42.10.29
2dm8A00,2.30.42.10.29
3cbyB00,2.30.42.10.30
3cbxB00,2.30.42.10.30
3cbzA00,2.30.42.10.30
1mc7A00,2.30.42.10.30
3r0hC02,2.30.42.10.32
2la8A00,2.30.42.10.32
2he2B00,2.30.42.10.36
1uitA00,2.30.42.10.36
2joaA01,2.30.42.10.37
2ytwA00,2.30.42.10.37
1qauA00,2.30.42.10.45
1b8qA00,2.30.42.10.45
4hopB00,2.30.42.10.45
4yyxA00,2.30.42.10.50
4oepA00,2.30.42.10.50
2h2bA00,2.30.42.10.50
2h2cA00,2.30.42.10.50
2csjA00,2.30.42.10.50
2vsvB00,2.30.42.10.59
1vaeA00,2.30.42.10.59
4q2pA00,2.30.42.10.62
2eeiA00,2.30.42.10.62
1nf3C00,2.30.42.10.91
1ry4A00,2.30.42.10.91
2lc6A00,2.30.42.10.91
2o2tB00,2.30.42.10.93
2db5A00,2.30.42.10.93
2edvA00,2.30.42.10.98
1ufxA00,2.30.42.10.98
1ujdA00,2.30.42.10.98
2dkrA00,2.30.42.10.100
2eehA00,2.30.42.10.100
1uezA00,2.30.42.10.100
1wi2A00,2.30.42.10.100
1uhpA00,2.30.42.10.100
2d92A00,2.30.42.10.114
2dluA00,2.30.42.10.114
1v62A00,2.30.42.10.114
2cssA00,2.30.42.10.115
1wfgA00,2.30.42.10.115
1um1A00,2.30.42.10.116
1uf1A00,2.30.42.10.116
1ueqA00,2.30.42.10.120
2kpkA00,2.30.42.10.120
2rdkA00,2.30.60.10.1
3czzA00,2.30.60.10.1
3lhcA00,2.30.60.10.1
3ezmA00,2.30.60.10.1
1lomA00,2.30.60.10.1
4j4cA00,2.30.60.10.1
3r5zA00,2.30.110.10.7
3r5yD00,2.30.110.10.7
4hx6H00,2.30.110.10.9
4hx6G00,2.30.110.10.9
4hx6F00,2.30.110.10.9
4hx6A00,2.30.110.10.9
4hx6D00,2.30.110.10.9
3rh7A01,2.30.110.10.9
4y9iA00,2.30.110.10.46
3r5lA00,2.30.110.10.46
1jnwA00,2.30.110.10.64
1nrgA00,2.30.110.10.64
1w7dA00,2.30.180.10.4
1nyoA00,2.30.180.10.4
5gpiB02,2.40.10.10.99
2fomB02,2.40.10.10.99
1befA02,2.40.10.10.99
3u1jB02,2.40.10.10.99
2fp7B02,2.40.10.10.104
2ggvB02,2.40.10.10.104
3e90B02,2.40.10.10.104
4r8tB02,2.40.10.10.104
3kyfA02,2.40.10.220.4
2gjgA02,2.40.10.220.4
2kcpA01,2.40.10.310.1
2kcoA01,2.40.10.310.1
4m4sA02,2.40.30.10.2
2d74A02,2.40.30.10.2
1s0uA02,2.40.30.10.2
2xexA02,2.40.30.10.22
2wriY02,2.40.30.10.22
3p26A03,2.40.30.10.35
3p27A03,2.40.30.10.35
3p27B03,2.40.30.10.35
3mcaA03,2.40.30.10.35
2wssA01,2.40.30.20.11
5dn6B01,2.40.30.20.11
1v5vA03,2.40.30.110.3
1wosA04,2.40.30.110.3
4rdlA02,2.40.30.120.3
2zl7A02,2.40.30.120.3
3bc9A03,2.40.30.140.2
1ob0A02,2.40.30.140.2
2vd8A01,2.40.37.10.1
2vd8B01,2.40.37.10.1
2vd9A01,2.40.37.10.1
2vd9B01,2.40.37.10.1
5irpA01,2.40.37.10.1
4cryG00,2.40.40.20.3
3tm7D00,2.40.40.20.3
5t5iD00,2.40.40.20.9
2ki8A01,2.40.40.20.9
4xdxA00,2.40.50.40.1
1icwB00,2.40.50.40.1
1iklA00,2.40.50.40.1
1ikmA00,2.40.50.40.1
1qe6C00,2.40.50.40.1
1rodA00,2.40.50.40.1
1u4rB00,2.40.50.40.4
1eqtA00,2.40.50.40.4
2vxwA00,2.40.50.40.4
3tn2A00,2.40.50.40.4
1je4A00,2.40.50.40.4
3fpuB00,2.40.50.40.4
2ffkB00,2.40.50.40.4
1g2sA00,2.40.50.40.4
1a15A00,2.40.50.40.11
2kolA00,2.40.50.40.11
2k01A00,2.40.50.40.11
2n55A00,2.40.50.40.11
2fhtA00,2.40.50.40.12
1cm9B00,2.40.50.40.12
1cm9A00,2.40.50.40.12
1hhvA00,2.40.50.40.12
4rwsC00,2.40.50.40.12
1g91A00,2.40.50.40.12
2hccA00,2.40.50.40.12
1f9pA00,2.40.50.40.14
1qnkA00,2.40.50.40.14
1msgA00,2.40.50.40.14
1f9qD00,2.40.50.40.14
1f9sA00,2.40.50.40.14
1f9rA00,2.40.50.40.14
4hsvA00,2.40.50.40.14
1pfmA00,2.40.50.40.14
1plfB00,2.40.50.40.14
2mgsA00,2.40.50.40.14
4haeA00,2.40.50.40.19
2m2lA00,2.40.50.40.19
3lweA00,2.40.50.40.26
2mj8A00,2.40.50.40.26
1g6zA00,2.40.50.40.26
2nyzE00,2.40.50.40.32
2n54B00,2.40.50.40.32
3ui2A03,2.40.50.40.39
1x3qA00,2.40.50.40.39
2epbA00,2.40.50.40.40
2ee1A00,2.40.50.40.40
4eqpA00,2.40.50.90.1
4hmjA00,2.40.50.90.1
3sxhA00,2.40.50.90.1
4dfaA00,2.40.50.90.1
4ky5A00,2.40.50.90.1
4n9pA00,2.40.50.90.1
3sr1A00,2.40.50.90.1
5jobA00,2.40.50.90.1
4dgzA00,2.40.50.90.1
3shlA00,2.40.50.90.1
4ky7A00,2.40.50.90.1
3mehA00,2.40.50.90.1
4df7A00,2.40.50.90.1
4ndxA00,2.40.50.90.1
4np5A00,2.40.50.90.1
5dauA00,2.40.50.90.1
5hurA00,2.40.50.90.1
5keeA00,2.40.50.90.1
5kruA00,2.40.50.90.1
3lx0A00,2.40.50.90.1
4trdA00,2.40.50.90.1
3mhbA00,2.40.50.90.1
3va5A00,2.40.50.90.1
4k2lA00,2.40.50.90.1
4kjnA00,2.40.50.90.1
4kv6A00,2.40.50.90.1
3mz5A00,2.40.50.90.1
3ruzA00,2.40.50.90.1
4laaA00,2.40.50.90.1
5cv8A00,2.40.50.90.1
4yijA00,2.40.50.90.1
4ialA00,2.40.50.90.1
3osoA00,2.40.50.90.1
3pmfA00,2.40.50.90.1
3qojA00,2.40.50.90.1
3tp8A00,2.40.50.90.1
4f8mA00,2.40.50.90.1
4j6hA00,2.40.50.90.1
